Device ID,Location,City,State,Zip Code,Display Name,Machine ID,Tags,Mobile (#),Mobile (%),Mobile,Cash,Card,Total,Fee,Discounts,Loyalty,Promotions (!),Net
20004232,"
240 East Central Pkwy
Altamonte Springs
FL
32701
",Altamonte Springs,FL,32701,Center Pointe 2 - Snack Machine,2224,promo,13,11.73,$14.75,$68.65,$42.35,$125.75,$0.79,$1.00,$0.00,$0.00,$12.96
20004233,"
332 North Magnolia Ave
Orlando
FL
32801
",Orlando,FL,32801,DBKSMN - Snack Machine 2nd FL,2288,promo,,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
20004234,"
332 North Magnolia Ave
Orlando
FL
32801
",Orlando,FL,32801,DBKMSN - Beverage Machine 2nd FL,2254,promo,,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
20004235,"
400 Colonial Center Pkwy
Lake Mary
FL
32746
",Lake Mary,FL,32746,Mitsubishi North - Beverage Machine 4th FL,2096,promo,,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
20004236,"
485 Noth Keller Road
Maitland
FL
32751
",Maitland,FL,32751,Allstate - Beverage Machine,2044,promo,8,11.27,$6.00,$47.25,$0.00,$53.25,$0.32,$0.00,$0.00,$0.00,$5.68
20004237,"
12661 Challenger Pkwy
Orlando
FL
32826
",Orlando,FL,32826,JNR Adjustments - Snack Machine,2355,promo,,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
20004238,"
400 Colonial Center Pkwy
Lake Mary
FL
32746
",Lake Mary,FL,32746,Mitsubishi North - Snack Machine 5th FL,2231,promo,5,100,$6.25,$0.00,$0.00,$6.25,$0.33,$0.00,$0.00,$0.00,$5.92
20004239,"
485 Noth Keller Road
Maitland
FL
32751
",Maitland,FL,32751,Allstate - Snack Machine,2050,promo,3,9.78,$3.50,$32.30,$0.00,$35.80,$0.19,$0.00,$0.00,$0.00,$3.31
20004240,"
12661 Challenger Pkwy
Orlando
FL
32826
",Orlando,FL,32826,JNR Adjustments -  BeverageMachine,2413,promo,,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
20004241,"
8675 Commodity Circle
Orlando
FL
32819
",Orlando,FL,32819,Central FL Chrysler - Snack Machine Maintenance,2170,promo,,,$0.00,$9.90,$5.45,$15.35,$0.00,$0.00,$0.00,$0.00,$0.00
20004242,"
100 Colonial Center Pkwy
Lake Mary
FL
32746
",Lake Mary,FL,32746,Bank of NY LM - GlassFront Machine 3rd FL,2472,promo,1,3.85,$1.50,$16.00,$21.50,$39.00,$0.08,$0.00,$0.00,$0.00,$1.42
20004267,"
1002 North Semoran Blvd
Orlando
FL
32807
",Orlando,FL,32807,Orlando Methadone - Snack Machine,2126,promo,1,4.34,$1.25,$27.55,$0.00,$28.80,$0.07,$0.00,$0.00,$0.00,$1.18
20004268,"
8675 Commodity Circle
Orlando
FL
32819
",Orlando,FL,32819,Central FL Chrysler - GlassFront Machine Showroom,2091,promo,5,4.01,$7.50,$76.75,$102.75,$187.00,$0.42,$0.00,$0.00,$0.00,$7.08
20004269,"
8675 Commodity Circle
Orlando
FL
32819
",Orlando,FL,32819,Central FL Chrysler - Snack Machine 2nd FL Employee,2163,promo,,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
20004270,"
5175 West Irlo Bronson Memorial Hwy
Kissimmee
FL
34746
",Kissimmee,FL,34746,Camping World - GlassFront Machine,2297,promo,,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
20004271,"
330 Carswell Ave
Holly Hill
FL
32117
",Holly Hill,FL,32117,Product Quest - Ice Cream Machine,2018,promo,,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
20004272,"
8541 South Park Circle
Orlando
FL
32819
",Orlando,FL,32819,Strayer Sand Lake - Beverage Machine,N/A,promo,,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
20004273,"
8675 Commodity Circle
Orlando
FL
32819
",Orlando,FL,32819,Central FL Chrysler - Beverage Machine 2nd FL Employee,2161,promo,,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
20004274,"
201 Dyer Blvd
Kissimmee
FL
34741
",Kissimmee,FL,34741,Signature Flight Kissimmee - Snack Machine,2238,promo,,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
20004275,"
8675 Commodity Circle
Orlando
FL
32819
",Orlando,FL,32819,Central FL Chrysler - Beverage Machine Maintenance,2216,promo,,,$0.00,$30.25,$32.50,$62.75,$0.00,$0.00,$0.00,$0.00,$0.00
20004276,"
8541 South Park Circle
Orlando
FL
32819
",Orlando,FL,32819,Strayer Sand Lake - Snack Machine,2226,promo,,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
20004277,"
2500 Universal Studios Plaze
Orlando
FL
",Orlando,FL,,DAVE School - GlassFront Machine 3rd FL,2168,promo,3,5.59,$8.00,$135.00,$0.00,$143.00,$0.44,$0.00,$0.00,$0.00,$7.56
20004278,"
1002 North Semoran Blvd
Orlando
FL
32807
",Orlando,FL,32807,Orlando Methadone Clinic - Beverage Machine,2146,promo,,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
20004303,"
2651 Orange Ave
Apopka
FL
32703
",Apopka,FL,32703,Coca-Cola Apopka - Snack Machine Breakroom,2029,promo,,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
20004304,"
Warehouse
Longwood
FL
32819
",Longwood,FL,32819,Removed From DAVE School GlassFront Machine,2087,promo,,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
20004305,"
8545 Commodity Circle
Orlando
FL
32819
",Orlando,FL,32819,Strategis - GlassFront Machine,2221,promo,,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
20004306,"
100 Colonial Center Pkwy
Lake Mary
FL
32746
",Lake Mary,FL,32746,Bank of NY LM - Beverage Machine 4th FL,2382,promo,1,100,$0.75,$0.00,$0.00,$0.75,$0.04,$0.00,$0.00,$0.00,$0.71
20004307,"
283 Cranes Roost Blvd
Altamonte Springs
FL
32701
",Altamonte Springs,FL,32701,Altamonte Lakeside - Beverage Machine,2045,promo,4,36.36,$4.00,$7.00,$0.00,$11.00,$0.20,$0.00,$0.00,$0.00,$3.80
20004308,"
2500 Universal Studios Plaze
Orlando
FL
32819
",Orlando,FL,32819,DAVE School - Snack Machine 3rd FL,2352,promo,2,2.61,$2.25,$18.10,$65.70,$86.05,$0.12,$0.00,$0.00,$0.00,$2.13
20004309,"
8545 Commodity Circle
Orlando
FL
32819
",Orlando,FL,32819,Strategis - Cold Food Machine,2089,promo,,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
20004310,"
2500 Universal Studios Plaze
Orlando
FL
32819
",Orlando,FL,32819,DAVE School - Beverage Machine 1st FL,2122,promo,3,23.48,$3.10,$10.10,$0.00,$13.20,$0.18,$0.00,$0.00,$0.00,$2.92
20004311,"
8545 Commodity Circle
Orlando
FL
32819
",Orlando,FL,32819,Strategis - Snack Machine,2260,promo,,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
20004312,"
2500 Maitland Center Pkwy
Maitland
FL
32751
",Maitland,FL,32751,Colonial Management Group - Snack Machine,2318,promo,,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
20004313,"
2500 Universal Studios Plaze
Orlando
FL
32819
",Orlando,FL,32819,DAVE School - Beverage Machine 2nd FL,2285,promo,3,7.2,$4.95,$1.65,$62.15,$68.75,$0.27,$0.00,$0.00,$0.00,$4.68
20004314,"
2500 Universal Studios Plaze
Orlando
FL
32819
",Orlando,FL,32819,DAVE School - Snack Machine 2nd FL,2188,promo,3,4.05,$3.25,$22.70,$54.30,$80.25,$0.17,$0.00,$0.00,$0.00,$3.08
20004615,"
3130 Edgewater Dr
Orlando
FL
32804
",Orlando,FL,32804,FDLRS - Beverage Machine,2466,promo,,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
20004616,"
1 Jeff Fuqua Blvd
Tavares
FL
32778
",Tavares,FL,32778,United Ticketing - Beverage Machine,2235,promo,,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
20004617,"
3130 Edgewater Dr
Orlando
FL
32804
",Orlando,FL,32804,FDLRS - Snack Machine,2358,promo,,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
20004618,"
6424 Forest City Road
Orlando
FL
32810
",Orlando,FL,32810,AKT - Beverage Machine,2003,,10,51.81,$10.75,$10.00,$0.00,$20.75,$0.56,$3.00,$0.00,$0.00,$7.19
20004619,"
Warehouse
Longwood
FL
32824
",Longwood,FL,32824,Removed From Niaflex(Cypress) Snack Machine,2124,promo,,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
20004620,"
Warehouse
Longwood
FL
32824
",Longwood,FL,32824,Removed From Niaflex(Cypress) Beverage Machine,N/A,promo,,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
20004621,"
100 Colonial Center Pkwy
Eustis
FL
32726
",Eustis,FL,32726,Bank of NY LM - Snack Machine 2nd FL,2006,,,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
20004623,"
5728 Major Blvd
Kissimmee
FL
34746
",Kissimmee,FL,34746,Major Center 1 - Snack Machine,2434,promo,,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
20004624,"
1900 Hotel Plaze Blvd
Orlando
FL
32827
",Orlando,FL,32827,Reedy Creek Development - Snack Machine,2271,promo,4,6.92,$4.50,$60.50,$0.00,$65.00,$0.24,$1.25,$0.00,$0.00,$3.01
20004625,"
7675 Currenct Drive
Orlando
FL
32809
",Orlando,FL,32809,Fedex Sand Lake - Snack Machine,N/A,promo,,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
20004626,"
11486 Corporate Blvd
Orlando
FL
32817
",Orlando,FL,32817,Bank of NY Rouse - Snack Machine 2nd FL,2274,,4,6.13,$4.30,$65.85,$0.00,$70.15,$0.24,$0.00,$0.00,$0.00,$4.06
20004630,"
1 Jeff Fuqua Blvd
Orlando
FL
32827
",Orlando,FL,32827,United Ticketing - Snack Machine,2213,promo,,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
20004631,"
9200 Lake Nona Club Dr
Orlando
FL
32827
",Orlando,FL,32827,Lake Nona Golf Course - Snack Machine,N/A,promo,25,48.28,$24.50,$26.25,$0.00,$50.75,$1.35,$0.00,$0.00,$0.00,$23.15
20004651,"
2000 Noth Alafaya Trail Suite 150
Orlando
FL
32826
",Orlando,FL,32826,CrossLink - Beverage Machine,2155,promo,,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
20004652,"
Warehouse
Longwood
FL
32827
",Longwood,FL,32827,Removed From American Airlines Snack,2256,promo,,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
20004653,"
707 East Oak Street
Kissimmee
FL
34744
",Kissimmee,FL,34744,Mindful Health - Snack Machine,2225,promo,5,3.47,$5.25,$146.00,$0.00,$151.25,$0.27,$1.00,$0.00,$0.00,$3.98
20004654,"
2500 Universal Studios Plaze
Orlando
FL
32827
",Orlando,FL,32827,DAVE School - GlassFront Machine 3rd FL,2279,promo,,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
20004655,"
9901 Ringhaver Dr
Orlando
FL
32824
",Orlando,FL,32824,Ring Power - Pepsi Machine Office Parts,2023,promo,3,40.31,$3.85,$5.70,$0.00,$9.55,$0.21,$0.00,$0.00,$0.00,$3.64
20004656,"
901 North Lake Destiny Rd
Maitland
FL
32751
",Maitland,FL,32751,Strayer Maitland - Beverage Machine,2000,promo,,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
20004657,"
2651 Orange Ave
Apopka
FL
32712
",Apopka,FL,32712,Coca-Cola Apopka - Snack Machine Receiving Office,2039,promo,3,100,$3.00,$0.00,$0.00,$3.00,$0.15,$0.00,$0.00,$0.00,$2.85
20004658,"
901 North Lake Destiny Rd
Maitland
FL
32751
",Maitland,FL,32751,Strayer Maitland - Snack Machine,2078,promo,,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
